code_station,libelle_station,libelle_cours_eau,libelle_commune,code_departement,latitude,longitude,module_m3s,q25_m3s,qmna5_m3s,nb_annees
J700061001,La Vilaine à Bourgon - Pont D 106,,BOURGON,53,48.186551,-1.058406,0.5039,0.05,0.011,36
M006435101,Le Sarthon à Ravigny [Les Vauguiberts],le Sarthon,RAVIGNY,53,48.429181,-0.057315,1.7883,0.141,,2
M010401010,L'Ornette à Saint-Pierre-des-Nids [Larray],l'Ornette,SAINT-PIERRE-DES-NIDS,53,48.375222,-0.092088,0.5222,0.041,0.005,33
M010561010,Le Terrançon à Saint-Pierre-des-Nids [Pont des Terriers],le Terrançon,SAINT-PIERRE-DES-NIDS,53,48.377228,-0.089379,0.3948,0.039,0.006,31
M061301010,L'Erve à Voutré [La Crousille],l'Erve,VOUTRE,53,48.132274,-0.322429,0.607,0.232,0.153,26
M065311010,La Vaige à Bouessay,la Vaige,BOUESSAY,53,47.868103,-0.380211,1.4892,0.104,0.016,45
M067401010,La Taude à Saint-Brice,la Taude,SAINT-BRICE,53,47.860604,-0.440439,0.276,0.042,0.016,42
M068061010,La Sarthe à Saint-Denis-d'Anjou [Beffes],la Sarthe,SAINT-DENIS-D'ANJOU,53,47.80316,-0.385897,48.2356,15.775,8.662,54
M301401010,L'Aisne à Javron-les-Chapelles [Les Chapelles],l'Aisne,JAVRON-LES-CHAPELLES,53,48.439025,-0.332269,1.6681,0.178,0.056,28
M302091010,La Mayenne à Madré,la Mayenne,MADRE,53,48.48859,-0.369389,3.7027,0.376,0.085,31
M306091010,La Mayenne à Ambrières-les-Vallées [Cigné],la Mayenne,AMBRIERES-LES-VALLEES,53,48.445247,-0.586379,8.9587,1.291,0.399,32
M321301010,La Colmont à Lesbois [La Bigottière] - La Bigottière,la Colmont,LESBOIS,53,48.441773,-0.807208,1.299,0.403,0.171,29
M322301010,La Colmont à Oisseau,la Colmont,OISSEAU,53,48.361228,-0.663846,2.7721,0.92,0.423,33
M323091020,La Mayenne à Mayenne,la Mayenne,MAYENNE,53,48.298776,-0.619975,,,,
M323092010,La Mayenne à Saint-Fraimbault-de-Prières,la Mayenne,SAINT-FRAIMBAULT-DE-PRIERES,53,48.350064,-0.583996,20.8014,4.21,2.005,52
M323092011,La Mayenne à Saint-Fraimbault-de-Prières - Aval barrage,la Mayenne,SAINT-FRAIMBAULT-DE-PRIERES,53,48.364,-0.587852,12.1642,2.592,,
M325311010,L'Aron à Moulay,l'Aron,MOULAY,53,48.268942,-0.625655,1.9373,0.366,0.126,51
M331301010,L'Ernée à Ernée,l'Ernée,ERNEE,53,48.274146,-0.930914,1.4045,0.562,0.326,55
M332301010,L'Ernée à Andouillé [Les Vaugeois],l'Ernée,ANDOUILLE,53,48.167082,-0.77586,3.9374,1.003,0.499,57
M333091010,La Mayenne à Laval,la Mayenne,LAVAL,53,48.070839,-0.770167,,,,
M334091010,La Mayenne à l'Huisserie [Bonne],la Mayenne,HUISSERIE,53,48.012261,-0.740834,30.1576,6.6,3.24,54
M340301010,La Jouanne à Neau [La Touche],la Jouanne,NEAU,53,48.153907,-0.475539,0.6763,0.104,0.05,30
M342301010,La Jouanne à Forcé,la Jouanne,FORCE,53,48.033669,-0.705181,3.1162,0.328,0.111,55
M350401010,Le Vicoin à Nuillé-sur-Vicoin,le Vicoin,NUILLE-SUR-VICOIN,53,47.987319,-0.782662,1.9429,0.18,0.056,52
M351401010,L'Ouette à Entrammes,l'Ouette,ENTRAMMES,53,47.970592,-0.706485,0.7121,0.053,0.02,40
M360091010,La Mayenne à Château-Gontier,la Mayenne,CHATEAU-GONTIER,53,47.818091,-0.69922,37.0775,7.641,3.469,55
M371181010,L'Oudon à Cossé-le-Vivien,l'Oudon,COSSE-LE-VIVIEN,53,47.934894,-0.927738,0.9943,0.094,0.009,36
M373181010,L'Oudon à Craon,l'Oudon,CRAON,53,47.848196,-0.953229,,,,
M377401010,Le Chéran à la Boissière,le Chéran,BOISSIERE,53,47.783785,-0.986166,0.5166,0.036,0.01,53
A511061001,La Moselle à Tonnoy,La Moselle,TONNOY,54,48.536107,6.260215,46.2088,14.544,5.717,40
A511061002,La Moselle à Velle-sur-Moselle,La Moselle,VELLE-SUR-MOSELLE,54,48.532281,6.263786,43.1381,11.817,4.308,15
A542201101,Le Brenon à Houdreville,Le Brenon,HOUDREVILLE,54,48.505735,6.110971,1.0526,0.069,,4
A543101001,Le Madon à Pulligny,Le Madon,PULLIGNY,54,48.545356,6.131546,10.2982,2.072,1.129,56
A550061001,La Moselle à Pont-Saint-Vincent,La Moselle,PONT-SAINT-VINCENT,54,48.607446,6.100578,54.3305,15.396,6.92,37
A573061001,La Moselle à Toul,La Moselle,TOUL,54,48.669764,5.896402,64.3369,19.149,8.562,44
A573061004,La Moselle à Toul - Historique,La Moselle,TOUL,54,48.671504,5.896675,,,,
A631101001,La Meurthe à Baccarat - aval,La Meurthe,BACCARAT,54,48.449237,6.738613,16.3702,7.71,5.493,32
A631101003,La Meurthe à Baccarat - amont,La Meurthe,BACCARAT,54,48.447733,6.740049,15.2196,6.474,4.875,9
A634101001,La Meurthe à Lunéville - Aval,La Meurthe,LUNEVILLE,54,48.582851,6.481033,17.3968,7.003,4.789,30
A634101002,La Meurthe à Lunéville - Amont,La Meurthe,LUNEVILLE,54,48.582728,6.481852,16.4555,6.69,5.282,8
A643112001,La Vezouze à Blâmont - aval,La Vezouze,BLAMONT,54,48.588128,6.843908,1.5457,,0.623,15
A643112002,La Vezouze à Blâmont - amont,La Vezouze,BLAMONT,54,48.588299,6.845033,1.3719,0.563,0.321,15
A648000101,La Blette à Montigny,La Blette,MONTIGNY,54,48.518136,6.800409,0.5246,0.139,,2
A654111001,La Vezouze à Thiébauménil,La Vezouze,THIEBAUMENIL,54,48.580949,6.624853,5.1101,1.375,0.701,32
A657111001,La Vezouze à Lunéville,La Vezouze,LUNEVILLE,54,48.594883,6.486774,6.3209,1.671,0.885,56
A657111002,La Vezouze à Lunéville - Historique,La Vezouze,LUNEVILLE,54,48.597048,6.489138,,,,
A673122001,La Mortagne à Gerbéviller,La Mortagne,GERBEVILLER,54,48.487068,6.524472,5.3954,1.9,1.089,55
A673122002,La Mortagne à Gerbéviller - Historique,La Mortagne,GERBEVILLER,54,48.497563,6.510937,,,,
A676101001,La Meurthe à Damelevières,La Meurthe,DAMELEVIERES,54,48.563225,6.383943,33.0311,11.88,7.845,52
A686000101,Le Sanon à Crévic,Le Sanon,CREVIC,54,48.640577,6.410318,2.183,0.505,0.263,6
A692101001,La Meurthe à Laneuveville-devant-Nancy [la Madeleine],La Meurthe,LANEUVEVILLE-DEVANT-NANCY,54,48.642507,6.272227,35.6696,12.77,8.068,39
A694102001,La Meurthe à Malzéville - débitmètre,La Meurthe,MALZEVILLE,54,48.710667,6.179269,42.2242,22.421,,2
A694102004,La Meurthe à Malzéville - Limni,La Meurthe,MALZEVILLE,54,48.710667,6.179269,40.4931,16.783,10.806,25
A701061001,La Moselle à Custines,La Moselle Canalisee,CUSTINES,54,48.789668,6.12175,109.2144,35.495,19.268,52
A712201001,L'Esch à Jezainville,Ruisseau d'Esche,JEZAINVILLE,54,48.866376,6.043284,1.3974,0.21,0.069,55
A735201001,Le Rupt de Mad à Onville,Ruisseau le Rupt de Mad,ONVILLE,54,49.012193,5.961533,3.2671,0.73,0.446,61
A782101001,La Seille à Nomeny,La Seille,NOMENY,54,48.88816,6.227563,7.6243,1.9,1.014,56
A807101001,L'Orne à Boncourt,L'Orne,BONCOURT,54,49.162566,5.830467,3.723,0.447,0.083,48
A812020101,L'Yron à Jarny [Droitaumont],L'Yron,JARNY,54,49.14233,5.876081,1.0645,0.149,0.022,10
A812200001,L'Yron à Hannonville-Suzémont,L'Yron,HANNONVILLE-SUZEMONT,54,49.098776,5.837081,0.847,0.132,0.028,26
A820101001,L'Orne à Jarny [Labry],L'Orne,JARNY,54,49.167701,5.881716,7.4357,0.807,0.115,18
A830020101,Le Woigot à Tucquegnieux,Ruisseau le Woigot,TUCQUEGNIEUX,54,49.295329,5.88349,0.2046,0.004,0.0,9
A830082101,[Débordement minier dans le Woigot] à Mancieulles [CENTRE - C05 - Gal. du Woigot - BSS000KNBU],,MANCIEULLES,54,49.278251,5.895733,,,,
A831030001,La Vallée à Mance,Ruisseau de la Vallee,MANCE,54,49.268624,5.927075,0.3622,0.015,0.001,7
A832201001,Le Woigot à Briey,Ruisseau le Woigot,VAL DE BRIEY,54,49.246953,5.933378,1.2787,0.408,0.176,57
B204201001,L'Aroffe à Vannes-le-Châtel,Ruisseau l'Aroffe,VANNES-LE-CHATEL,54,48.549339,5.76553,0.6487,0.065,0.014,55
B400101001,La Chiers à Longlaville,La Chiers,LONGLAVILLE,54,49.536983,5.803435,2.3649,0.701,0.493,27
B402101001,La Chiers à Longwy,La Chiers,LONGWY,54,49.510941,5.766604,3.307,1.108,0.776,29
B403101001,La Chiers à Montigny-sur-Chiers,La Chiers,MONTIGNY-SUR-CHIERS,54,49.475286,5.657261,4.6075,1.82,1.175,53
B413201001,La Crusnes à Pierrepont,La Crusnes,PIERREPONT,54,49.419378,5.701026,2.2971,0.859,0.489,45
B435201001,L'Othain à Othe,L'Othain,OTHE,54,49.494173,5.440395,2.6879,0.867,0.279,25
A800621001,Le Ru de Vaux à Morgemoulin,Ruisseau de Vaux,MORGEMOULIN,55,49.234439,5.58187,0.3908,0.061,0.02,41
A802101001,L'Orne à Étain,L'Orne,ETAIN,55,49.21361,5.632484,1.2068,0.134,0.03,22
B134001001,La Meuse à Vaucouleurs [Chalaines],La Meuse,VAUCOULEURS,55,48.601857,5.67867,19.5501,3.004,1.328,52
B134001002,La Meuse à Vaucouleurs [Chalaines] - amont,La Meuse,VAUCOULEURS,55,48.601357,5.678916,19.3103,2.303,0.74,13
B210000101,La Meuse à Troussey,La Meuse,TROUSSEY,55,48.709093,5.681395,23.1911,3.488,0.95,9
B213001001,La Meuse à Commercy,La Meuse,COMMERCY,55,48.768317,5.602962,23.3686,3.284,1.044,30
B222001001,La Meuse à Saint-Mihiel,La Meuse,SAINT-MIHIEL,55,48.870992,5.530634,30.3452,5.521,2.312,57
B301001001,La Meuse à Belleville-sur-Meuse,La Meuse,BELLEVILLE-SUR-MEUSE,55,49.172261,5.379093,42.888,10.601,3.626,21
B301001002,La Meuse à Verdun - Pont Chaussée,La Meuse,VERDUN,55,49.16209,5.386718,,232.917,,
B315002001,La Meuse à Stenay,La Meuse,STENAY,55,49.494347,5.17885,49.2098,14.271,6.115,62
B422431001,Le Ton à Écouviez,Le Thon,ECOUVIEZ,55,49.525762,5.460308,4.8289,2.78,2.171,44
B453000101,Le Loison à Vittarville,Le Loison,VITTARVILLE,55,49.4025,5.404345,1.7139,0.119,0.043,6
B457201001,Le Loison à Han-lès-Juvigny,Le Loison,HAN-LES-JUVIGNY,55,49.480523,5.329882,3.8797,0.601,0.264,55
B460101001,La Chiers à Chauvency-le-Château,La Chiers,CHAUVENCY-LE-CHATEAU,55,49.516133,5.312743,22.4657,9.05,5.946,49
H113000201,La Vadelaincourt aux Souhesmes-Rampont,La Vadelaincourt,SOUHESMES-RAMPONT,55,49.100781,5.22288,,,,
H113000301,La Cousances à Clermont-en-Argonne - Jubécourt,La Cousances,CLERMONT-EN-ARGONNE,55,49.09378,5.162599,,,,
H510203001,La Saulx à Mognéville,La Saulx,MOGNEVILLE,55,48.784963,4.999612,7.841,2.402,1.118,36
H510204001,La Saulx à Montiers-sur-Saulx,La Saulx,MONTIERS-SUR-SAULX,55,48.53991,5.273666,1.3835,0.152,0.038,27
H511231001,L'Ornain à Saint-Joire,L'Ornain,SAINT-JOIRE,55,48.600535,5.419362,4.5661,0.682,0.271,26
H512234001,L'Ornain à Tronville-en-Barrois,L'Ornain,TRONVILLE-EN-BARROIS,55,48.721624,5.282432,8.2146,1.294,0.57,36
H512235002,L'Ornain à Val-d'Ornain [Varney],L'Ornain,VAL-D'ORNAIN,55,48.811644,5.099419,11.4495,2.116,0.878,27
H514261001,La Chée à Villotte-devant-Louppy [Villote devant Loupy],La Chee,VILLOTTE-DEVANT-LOUPPY,55,48.883728,5.054106,1.5923,0.295,0.07,57
H605301001,La Biesme au Claon,La Biesme,CLAON,55,49.142318,4.969964,0.8653,0.092,0.032,45
H610201001,L'Aire à Beausite [Amblaincourt],L'Aire,BEAUSITE,55,48.964068,5.208584,3.8392,0.675,0.206,56
H612201001,L'Aire à Varennes-en-Argonne,L'Aire,VARENNES-EN-ARGONNE,55,49.227292,5.034016,8.9015,1.434,0.422,56
J471201002,L'Ellé à Priziac - Le Grand Pont,l'Ellé,PRIZIAC,56,48.039066,-3.476074,2.989,0.536,0.208,34
J471201003,L'Ellé au Faouët - Pont Blanc [crue],l'Ellé,FAOUET,56,48.069426,-3.477978,3.7638,0.552,,3
J473401001,L'Inam au Faouët - Pont Priant,l'Inam ou Stêr Laër,FAOUET,56,48.04803,-3.556059,2.3786,0.567,0.232,45
J510221001,Le Scorff à Plouay - Pont Kerlo,le Scorff,PLOUAY,56,47.905673,-3.419102,5.101,1.5,0.715,56
J541212001,Le Blavet à Saint-Aignan - Le Touldren [aval barrage Guerlédan],,SAINT-AIGNAN,56,48.17581,-3.012468,,,,
J543211001,Le Blavet à Neulliac - Le Stumo,,NEULLIAC,56,48.143278,-3.004687,12.6357,2.953,2.21,10
J550211001,Le Blavet à Pontivy - Equipement,,PONTIVY,56,48.058347,-2.967465,,,,
J552401002,La Sarre à Melrand - Pont Neuf,la Sarre,MELRAND,56,47.966384,-3.100707,2.2187,0.443,0.203,13
J561301002,L'Evel à Guénin - Nouvelle échelle,l'Evel,GUENIN,56,47.901107,-2.974607,4.7531,0.461,,4
J561831001,Le Frémeur à Guénin - Coëtcon,le Frémeur,GUENIN,56,47.937438,-2.952792,0.2488,0.061,0.024,28
J570481001,Le Moulin de Tallené [Le Sebrevet] à Quistinic - Pont er Garrec,le Moulin de Tallené,QUISTINIC,56,47.905503,-3.200764,0.8587,0.216,0.103,61
J571211004,Le Blavet à Inzinzac-Lochrist - Pont neuf [station Crues],,INZINZAC-LOCHRIST,56,47.865225,-3.199354,,134.816,,
J571211005,Le Blavet à Languidic - Craninen [Etiage],,LANGUIDIC,56,47.856455,-3.212024,32.5862,6.256,,4
J601000201,[Rivière du Pont du Roc'h] à Nostang - Locqueltas [aval],,NOSTANG,56,47.765037,-3.184275,1.1497,0.237,,2
J601000202,[Rivière du Pont du Roc'h] à Nostang - Saint Symphorien [amont],,NOSTANG,56,47.768327,-3.182868,0.16,0.102,,
J621301002,L'Auray [Le Loch] à Brech - Er Loch,l'Auray,BRECH,56,47.722337,-2.988829,2.9158,0.498,0.18,22
J640712002,Le Meucon [Le Rohan] à Vannes - Menimur,le Meucon,VANNES,56,47.668261,-2.770061,0.4503,0.075,,3
J640712302,"[Ruisseau de Gornay, Liziec] à Saint-Avé - Pont D135B",,SAINT-AVE,56,47.6713,-2.725369,,,,
J660681201,Le Kervily à Noyal-Muzillac - [Moulin de Cadillac],le Kervily,NOYAL-MUZILLAC,56,47.614199,-2.501463,0.9269,0.323,,2
J820231002,Le canal de Nantes à Brest [L'Oust] à Pleugriffet - Ecluse de Cadoret,,PLEUGRIFFET,56,47.998874,-2.652774,11.5838,1.593,0.45,13
J820234001,L'Oust à Josselin - Ecluse de Josselin [amont],,JOSSELIN,56,47.950263,-2.545244,,,,
J833301002,Le Ninian à Taupont - Route Hugo,le Ninian,TAUPONT,56,47.937875,-2.461811,3.4451,0.2,,3
J836311001,L'Yvel à Loyat - Pont D 129,,LOYAT,56,47.994604,-2.368629,2.3252,0.226,0.008,57
J840231001,Le canal de Nantes à Brest [L'Oust] à Malestroit - Ecluse de Malestroit [aval],,MALESTROIT,56,47.811987,-2.382824,,,,
J843301002,La Claie à Saint-Jean-Brévelay - Ker Hervy,la Claie,SAINT-JEAN-BREVELAY,56,47.825912,-2.702657,1.7916,0.399,0.158,52
J844301001,La Claie à Saint-Marcel - Route de Bohal,la Claie,SAINT-MARCEL,56,47.786956,-2.42378,4.0563,0.63,0.269,15
J850231002,Le canal de Nantes à Brest [L'Oust] à Saint-Gravé - Ecluse Le Guelin [aval],,SAINT-GRAVE,56,47.739105,-2.256962,23.7562,3.65,0.851,46
J850231003,Le canal de Nantes à Brest [L'Oust] à Saint-Gravé - Ecluse Le Guelin [amont],,SAINT-GRAVE,56,47.739362,-2.257254,,,,
J863241001,L'Aff à Quelneuc - La Rivière,l'Aff,QUELNEUC,56,47.828976,-2.073909,2.8018,0.2,0.033,57
J880023001,L'Oust à Saint-Vincent-sur-Oust - L'Ile aux Pies,,SAINT-VINCENT-SUR-OUST,56,47.706031,-2.118538,36.389,3.629,0.946,8
J881301001,L'Arz à Molac - Pont du Favre,l'Arz,MOLAC,56,47.716861,-2.431874,2.4324,0.421,0.11,48
J930061101,La Vilaine à Rieux - Pont de Cran,,RIEUX,56,47.580112,-2.12636,82.3582,13.511,5.004,22
J930061102,La Vilaine à Rieux - La Maison Neuve,,RIEUX,56,47.587318,-2.136265,,,,
A740000101,La Moselle à Corny-sur-Moselle - Débitmètre,La Moselle Canalisee,CORNY-SUR-MOSELLE,57,49.031119,6.054053,101.0754,28.769,17.091,11
A740000102,La Moselle à Corny-sur-Moselle - limnimètre,La Moselle Canalisee,CORNY-SUR-MOSELLE,57,49.031106,6.05423,,297.044,,
A743061001,La Moselle à Metz [Pont des Morts],La Moselle,METZ,57,49.122322,6.167186,,,,
A758102001,La Seille à Moyenvic,La Seille,MOYENVIC,57,48.780883,6.567827,2.9288,0.789,0.365,40
A764201001,La Petite Seille à Château-Salins,La Petite Seille,CHATEAU-SALINS,57,48.817726,6.505677,1.2691,0.45,0.246,44
A770101001,La Seille à Chambrey,La Seille,CHAMBREY,57,48.783979,6.457076,4.455,1.405,0.732,21
A788101002,La Seille à Metz - Pont Lothaire amont,La Seille,METZ,57,49.100486,6.188175,9.5641,1.935,0.899,10
A793061002,La Moselle à Hagondange,La Moselle,HAGONDANGE,57,49.255894,6.184818,120.1059,33.471,17.334,13
A840101001,L'Orne à Moyeuvre-Grande,L'Orne,MOYEUVRE-GRANDE,57,49.248631,6.041719,8.513,1.168,0.269,21
A840601001,[Débordement minier (inactif) dans l'Orne] à Moyeuvre-Grande [SUD - S05 - Gal. du tunnel de Moyeuvre - BSS000KNWD],,MOYEUVRE-GRANDE,57,49.24775,6.032047,2.1925,0.986,,3
A841040101,[Débordement minier dans le Conroy] à Neufchef [CENTRE - C03 - Gal. de Bois d'Avril - BSS000KNJG],,NEUFCHEF,57,49.310522,6.005484,,,,
A842020101,Le Conroy à Moyeuvre-Petite,Ruisseau le Conroy,MOYEUVRE-PETITE,57,49.285515,6.003351,0.2668,0.113,0.069,5
A843101001,L'Orne à Rosselange,L'Orne,ROSSELANGE,57,49.256392,6.072001,12.3806,2.689,1.358,47
A850061001,La Moselle à Uckange,La Moselle,UCKANGE,57,49.316716,6.172719,138.2853,42.301,21.754,44
A850061002,La Moselle à Uckange - Uckange essai,La Moselle,UCKANGE,57,49.323014,6.169266,,,,
A851020501,[Débordement minier dans la Fensch] à Knutange [NORD - N14bis - Gal. des eaux de la Paix - BSS000HSBU],,KNUTANGE,57,49.345239,6.028179,0.8931,0.566,,3
A860304001,Le Veymerange à Thionville,Ruisseau le Veymerange,THIONVILLE,57,49.343331,6.15402,0.2519,0.082,0.065,10
A861202001,La Fensch à Knutange,La Fensch,KNUTANGE,57,49.343537,6.035394,1.0379,0.438,0.162,29
A864030001,La Kiesel à Hettange-Grande,Ruisseau la Kiesel,HETTANGE-GRANDE,57,49.395285,6.167345,0.5967,0.052,0.017,11
A873201001,Le Canner à Kœnigsmacker,Ruisseau le Canner,KŒNIGSMACKER,57,49.391885,6.27236,0.8478,0.284,0.168,51
A891030101,Le Kayl à Ottange,Ruisseau Kaelbach,OTTANGE,57,49.445259,6.024385,0.0324,0.016,0.008,9
A891030102,Le Kayl à Ottange,Ruisseau Kaelbach,OTTANGE,57,49.445259,6.024385,,,,
A900105050,La Sarre à Laneuveville-lès-Lorquin,La Sarre,LANEUVEVILLE-LES-LORQUIN,57,48.654579,7.008689,1.1908,0.542,0.28,54
A901305050,La Sarre Rouge à Vasperviller,La Sarre Rouge,VASPERVILLER,57,48.640085,7.06429,1.4357,0.77,0.491,55
A902101050,La Sarre à Hermelange,La Sarre,HERMELANGE,57,48.680322,7.014472,1.4204,0.376,0.284,17
A902102050,La Sarre à Sarrebourg,La Sarre,SARREBOURG,57,48.737125,7.050125,2.9569,1.113,0.478,29
A902102101,Le ruisseau de Gondrexange à Imling,Ruisseau de Gondrexange,IMLING,57,48.709217,7.01947,1.4476,0.878,0.543,10
A906215050,L'Isch à Postroff,L'Isch,POSTROFF,57,48.849791,7.071531,1.5912,0.375,0.178,51
A919205050,L'Albe à Sarralbe - Eich,L'Albe,SARRALBE,57,48.997419,7.0195,3.4739,0.479,0.226,14
A920107050,La Sarre à Sarralbe [centre],La Sarre,SARRALBE,57,49.005197,7.03383,11.8858,3.338,2.125,17
A930108040,La Sarre à Wittring,La Sarre,WITTRING,57,49.053225,7.150066,17.1601,4.394,3.062,26
A932215050,L'Horn à Bousseviller,La Horn,BOUSSEVILLER,57,49.127103,7.472093,0.826,0.493,0.356,46
A937205050,La Blies à Bliesbruck - Pont,La Blies,BLIESBRUCK,57,49.116256,7.177735,16.9215,7.224,4.903,17
A937205051,La Blies à Bliesbruck,La Blies,BLIESBRUCK,57,49.116147,7.175524,17.5196,8.178,6.764,10
A937205301,La Blies à Frauenberg,La Blies,FRAUENBERG,57,49.139233,7.128721,18.7704,9.211,7.044,7
A953205050,Le Rosselle à Forbach,Ruisseau la Rosselle,FORBACH,57,49.187318,6.859058,1.1675,0.56,0.462,17
A961205050,La Bisten à Creutzwald,La Bisten,CREUTZWALD,57,49.225789,6.688741,0.5617,0.309,0.232,37
A973121001,La Nied [Française] à Ancerville,La Nied,ANCERVILLE,57,49.028617,6.383258,2.4907,0.522,0.294,19
A975201001,La Nied [Française] à Condé-Northen [Pontigny],La Nied,CONDE-NORTHEN,57,49.146784,6.421311,3.8277,0.75,0.399,47
A983201001,La Nied Allemande à Faulquemont,La Nied Allemande,FAULQUEMONT,57,49.046536,6.61425,1.9136,0.256,0.106,39
A986201001,La Nied Allemande à Varize,La Nied Allemande,VARIZE-VAUDONCOURT,57,49.142442,6.446071,3.5817,0.723,0.308,56
A994202001,La Nied à Filstroff,La Nied,FILSTROFF,57,49.324381,6.545267,9.1831,1.841,1.077,23
H200102001,L'Yonne à Corancy,L'Yonne,CORANCY,58,47.099107,3.943262,2.7611,1.004,0.414,35
H202101001,L'Yonne à Montigny-en-Morvan [Chassy],L'Yonne,MONTIGNY-EN-MORVAN,58,47.169358,3.838438,5.0244,1.697,0.764,53
H204101001,L'Yonne à Marigny-sur-Yonne,L'Yonne,MARIGNY-SUR-YONNE,58,47.278127,3.656491,,,,
H205101001,L'Yonne à Dornecy,L'Yonne,DORNECY,58,47.429325,3.559789,9.2591,3.716,1.893,36
H205102001,L'Yonne à Clamecy,L'Yonne,CLAMECY,58,47.460049,3.523051,11.1609,5.153,3.304,7
H205102002,L'Yonne à Clamecy - Débit,L'Yonne,CLAMECY,58,47.460847,3.521651,11.0736,4.404,2.572,11
H206201001,Le Beuvron à Ouagne [Champmoreau],Le Beuvron,OUAGNE,58,47.414436,3.494025,2.168,0.401,0.179,58
H206202001,Le Beuvron à Brinon-sur-Beuvron [Village],Le Beuvron,BRINON-SUR-BEUVRON,58,47.280602,3.492172,0.3192,0.017,0.002,18
H207311001,Le Sauzay à Corvol-l'Orgueilleux,Le Sauzay,CORVOL-L'ORGUEILLEUX,58,47.432011,3.412412,0.9575,0.424,0.231,58
H212202001,La Cure à Marigny-l'Église [Crottefou],La Cure,MARIGNY-L'EGLISE,58,47.3539,3.964102,4.6624,1.599,0.816,28
K170001010,La Loire à Decize,la Loire,DECIZE,58,46.823263,3.456656,,,,
K171301001,L'Aron à Châtillon-en-Bazois [Mingot],l'Aron,CHATILLON-EN-BAZOIS,58,47.062908,3.643318,1.8425,0.535,0.397,23
K172421001,La Dragne à Vandenesse,la Dragne,VANDENESSE,58,46.910893,3.763651,1.8282,0.338,0.1,57
K175311001,L'Alène à Cercy-la-Tour [Coueron],l'Alène,CERCY-LA-TOUR,58,46.844812,3.680246,4.385,0.844,0.359,52
K176401002,La Canne à Saint-Gratien-Savigny - Moulin-de-Challuy,la Canne,SAINT-GRATIEN-SAVIGNY,58,46.913847,3.65366,1.7652,0.126,0.021,29
K177301001,L'Aron à Verneuil,l'Aron,VERNEUIL,58,46.851901,3.575832,17.6515,2.855,1.192,45
K183301001,L'Acolin à Saint-Germain-Chassenay,l'Acolin,SAINT-GERMAIN-CHASSENAY,58,46.78591,3.432235,2.3912,0.8,0.488,32
K190001001,La Loire à Imphy - Pont d'Imphy,la Loire,IMPHY,58,46.937456,3.252753,159.0526,46.386,26.866,21
K191451001,L'Ixeure à la Fermeté,l'Ixeure,FERMETE,58,46.962151,3.334852,1.2386,0.142,0.051,57
K193001010,La Loire à Nevers,la Loire,NEVERS,58,46.982812,3.165332,174.5502,48.0,24.074,70
K193001011,La Loire à Nevers - Ecluse,la Loire,NEVERS,58,46.981884,3.165921,,64.983,,
K194301002,La Nièvre à Saint-Aubin-les-Forges,la Nièvre,SAINT-AUBIN-LES-FORGES,58,47.137621,3.206049,2.3963,0.767,,
K195401001,La Nièvre d'Arzembouy à Poiseux [Poisson],la Nièvre d'Arzembouy,POISEUX,58,47.134385,3.253004,2.4228,0.423,0.204,57
K357081010,L'Allier à Livry - Pont du Veurdre,l'Allier,LIVRY,58,46.758466,3.048922,130.9127,46.4,28.539,15
K409401001,Le Nohain à Saint-Martin-sur-Nohain [Villiers],le Nohain,SAINT-MARTIN-SUR-NOHAIN,58,47.355846,2.996733,3.5013,1.77,1.074,54
K412301001,La Vrille à Arquian,la Vrille,ARQUIAN,58,47.540662,2.982493,1.4037,0.242,0.097,15
D013701001,L'Helpe Mineure à Étrœungt,Helpe Mineure,ETRŒUNGT,59,50.060929,3.928958,1.8133,0.468,0.252,52
D013702001,L'Helpe Mineure à Maroilles,Helpe Mineure,MAROILLES,59,50.13208,3.757441,3.6305,0.788,0.467,52
D013705001,L'Helpe Mineure à Fourmies,Helpe Mineure,FOURMIES,59,50.01787,4.025294,0.3378,0.081,0.042,29
D015651001,L'Helpe Majeure à Liessies,Helpe Majeure,LIESSIES,59,50.119268,4.078776,2.3445,0.419,0.202,57
D015652001,L'Helpe Majeure à Taisnières-en-Thiérache,Helpe Majeure,TAISNIERES-EN-THIERACHE,59,50.148611,3.816597,3.7908,0.788,0.362,54
D015656001,L'Helpe Majeure à Flaumont-Waudrechies,Helpe Majeure,FLAUMONT-WAUDRECHIES,59,50.123797,3.959415,3.0162,0.534,0.309,17
D015658001,[Helpe Majeure] à Eppe-Sauvage,,EPPE-SAUVAGE,59,50.120214,4.111623,,,,
D015850001,La Tarsy à Monceau-Saint-Waast [La Brasserie],Tarsy,MONCEAU-SAINT-WAAST,59,50.174059,3.85375,0.2923,0.151,0.086,28
